species,NCBI_taxonomy_ID,percent present,mean reads,total reads
Clostridium_formicaceticum,1497,7.095456865747829,0.696823934587585,1365.078087857079
Clostridium_frigidicarnis,84698,13.986727922409392,4.0382531943709505,7910.938007772693
Clostridium_gasigenes,94869,9.39254721796835,2.377605231580747,4657.7286486666835
Clostridium_gelidum,704125,12.404287901990807,1.337283566583591,2619.7385069372544
Clostridium_grantii,40575,7.146503318019393,1.3066203625472073,2559.669290229979
Clostridium_haemolyticum,84025,1.3782542113323082,0.14072428346345586,275.67887130491005
Clostridium_homopropionicum,36844,7.146503318019393,1.723906199558875,3377.132244935836
Clostridium_indicum,759821,9.086268504338946,4.08606293867125,8004.597296856979
Clostridium_intestinale,36845,10.260336906584989,1.7383359189580718,3405.4000652388627
Clostridium_isatidis,182773,10.260336906584989,3.002236899777168,5881.3820866634715
Clostridium_kluyveri,1534,17.76416539050536,5.096927603574195,9984.881175401848
Clostridium_liquoris,1289519,31.444614599285348,8.124429006243085,15915.756423230205
Clostridium_ljungdahlii,1538,0.35732516590096797,0.07521343381045621,147.3431168346837
Clostridium_luticellarii,1691940,6.789178152118424,1.6611478149444217,3254.188569476122
Clostridium_magnum,33954,9.954058192955594,1.841780063663896,3608.047144717572
Clostridium_manihotivorum,2320868,9.13731495661052,1.7607576036352997,3449.324145521552
Clostridium_neonatale,137838,11.842776927003573,3.3671175096818984,6596.183201466839
Clostridium_novyi,1542,17.40684022460439,6.209330408780811,12164.07827080161
Clostridium_oryzae,1450648,9.647779479326191,3.3461220240822276,6555.053045177084
Clostridium_paraputrificum,29363,22.919857069933634,2.4070596832426427,4715.429919472337
Clostridium_pasteurianum,1501,17.66207248596222,3.1469548122275617,6164.884477153793
Clostridium_perfringens,1502,46.70750382848392,23.471060618818054,45979.80775226457
Clostridium_puniceum,29367,10.66870852475753,1.316735022776271,2579.483909618715
Clostridium_putrefaciens,99675,5.308831036242978,1.2342376933462595,2417.8716412653225
Clostridium_ragsdalei,217158,1.1230219499744787,0.25976803154040645,508.8855737876562
Clostridium_roseum,84029,2.0929045431342552,1.0998047219824645,2154.517450363648
Clostridium_saccharobutylicum,169679,8.524757529351712,1.4127530861347917,2767.5832957380567
Clostridium_saccharoperbutylacetonicum,36745,12.608473711077083,3.397705533341222,6656.105139815454
Clostridium_sartagoforme,84031,8.26952526799387,1.7516437502001811,3431.470106642155
Clostridium_scatologenes,1548,4.849412965798871,0.9605239649656491,1881.6664473677065
Clostridium_septicum,1504,8.37161817253701,1.0654456443574427,2087.20801729623
Clostridium_sp. 'deep sea',2779445,10.617662072485967,1.688461618442492,3307.696310528842
Clostridium_sp. 001,1970093,1.0209290454313402,0.3771082747684273,738.755110271349
Clostridium_sp. 7_2_43FAA,457396,1.1740684022460424,0.9567394778665554,1874.252637140582
Clostridium_sp. AWRP,2212991,4.032669729453808,0.4864269342697571,952.9103642344542
Clostridium_sp. BJN0001,2930219,6.942317508933127,1.8533344266821359,3630.6821418703043
Clostridium_sp. BL8,1354301,7.86115364982134,2.014325985388486,3946.0646053760433
Clostridium_sp. BNL1100,755731,9.698825931597755,2.6074471966681347,5107.989058272876
Clostridium_sp. C1,1155388,14.956610515569169,2.328143172251713,4560.832474441107
Clostridium_sp. C105KSO13,1776045,12.55742725880551,7.768304448740026,15218.108415081711
Clostridium_sp. CAG:167,1262777,5.104645227156713,1.0131017559067599,1984.6663398213425
Clostridium_sp. CAG:242,1262783,4.594180704441042,1.0515630297420313,2060.011975264639
Clostridium_sp. CAG:253,1262785,6.023481368044925,4.409262690544093,8637.745610775879
Clostridium_sp. CAG:299,1262792,4.3389484430832015,1.6441474160971,3220.8847881342185
Clostridium_sp. CAG:411,1262802,6.074527820316488,1.9559489650031907,3831.704022441251
Clostridium_sp. CAG:413,1262803,3.93057682491067,0.6499526611871238,1273.2572632655756
Clostridium_sp. CAG:510,1262816,5.308831036242978,1.3536104058203429,2651.7227850020518
Clostridium_sp. CAG:58,1262824,8.524757529351712,1.8917954063439923,3706.027201027881
Clostridium_sp. CAG:590,1262825,5.717202654415521,1.2839233810173685,2515.2059034130248
Clostridium_sp. CAG:632,1262830,4.287901990811638,1.0779977746842087,2111.797640606365
Clostridium_sp. CAG:678,1262831,4.900459418070446,1.0108989004303341,1980.3509459430245
Clostridium_sp. CAG:964,1262848,6.482899438489021,1.3473122815276077,2639.3847595125835
Clostridium_sp. CM027,2849865,6.227667177131191,1.3867345827011264,2716.6130475115065
Clostridium_sp. CT7,2052574,7.86115364982134,1.8573043836631786,3638.459287596167
Clostridium_sp. D5,556261,5.564063297600819,1.946749115971252,3813.6815181876827
Clostridium_sp. DL-VIII,641107,16.794282797345584,2.271199879962048,4449.2805648456515
Clostridium_sp. DSM 8431,1761781,10.158244002041862,2.3278571137089306,4560.272085755795
Clostridium_sp. HMP27,1487921,6.329760081674318,1.1319324649057216,2217.455698750309
Clostridium_sp. JN-1,2483110,6.023481368044925,1.030514409490293,2018.7777281914837
Clostridium_sp. JN-9,2507159,6.482899438489021,1.201101502752551,2352.957843892247
Clostridium_sp. L74,1560217,2.6033690658499253,1.7291843015675834,3387.4720467708958
Clostridium_sp. M3/9,2934315,5.921388463501787,0.7641502823995575,1496.9704032207333
Clostridium_sp. M62/1,411486,6.329760081674318,4.468607877231898,8754.002831497288
Clostridium_sp. MD294,97138,10.617662072485967,3.87274619452459,7586.709795073672
Clostridium_sp. MF28,1702238,0.5615109749872338,0.20649683401434976,404.5272978341112
Clostridium_sp. MSTE9,1105031,6.738131699846861,3.125366213470627,6122.592412188958
Clostridium_sp. Maddingley MBC34-26,1196322,8.065339458907605,0.8730075695599525,1710.221828767947
Clostridium_sp. N3C,1776758,57.069933639612046,26.49633808633547,51906.32631113118
Clostridium_sp. SY8519,1042156,7.044410413476266,2.2808953255568976,4468.273942765963
Clostridium_sp. USBA 49,1881060,9.39254721796835,2.044715834116721,4005.598319034657
Clostridium_sp. chh4-2,2067550,6.687085247575297,2.138694490663773,4189.702507210331
Clostridium_sporogenes,1509,6.942317508933127,4.409671631952769,8638.546726995473
Clostridium_sulfidigenes,318464,6.431852986217457,1.5256345186497866,2988.718022034932
Clostridium_taeniosporum,394958,8.37161817253701,1.422019227312596,2785.7356663053756
Clostridium_tepidiprofundi,420412,6.789178152118424,1.0785813809758513,2112.9409253316926
Clostridium_tepidum,1962263,8.065339458907605,1.7498177071986558,3427.8928884021666
Clostridium_tetani,1513,14.497192445125062,2.180608926640525,4271.812887288788
Clostridium_tetanomorphum,1553,7.248596222562531,1.0666641662990421,2089.5951017798234
Clostridium_thermarum,1716543,5.46197039305768,0.9907856644217748,1940.949116602257
Clostridium_thermobutyricum,29372,15.211842776926998,8.733242195341267,17108.421460673544
Clostridium_thermopalmarium,29373,4.900459418070446,0.6425896455121185,1258.8331155582403
Clostridium_tyrobutyricum,1519,5.257784583971414,0.884852193305001,1733.4254466844968
Clostridium_uliginosum,119641,9.494640122511488,2.095961182823662,4105.987957151554
Clostridium_vincentii,52704,5.359877488514552,0.9537041000531696,1868.3063320041592
Collinsella_aerofaciens,74426,18.580908626850434,25.993968956679513,50922.18518613517
Collinsella_intestinalis,147207,4.492087799897904,1.1224602713888028,2198.8996716506645
Collinsella_sp. zg1085,2844380,8.677896886166414,5.152078836105551,10092.922439930775
Collinsella_stercoris,147206,5.615109749872382,0.9736596833862574,1907.3993197536784
Companilactobacillus_alimentarius,1602,4.0837161817253715,1.298721762553928,2544.195932843145
Companilactobacillus_allii,1847728,8.116385911179169,3.4411828712337087,6741.277244746835
Companilactobacillus_bobalius,2801451,6.023481368044925,2.3865317026359674,4675.21560546386
Companilactobacillus_crustorum,392416,3.0627871362940318,0.9644328867880596,1889.3240252178089
Companilactobacillus_farciminis,1612,3.8284839203675314,0.7230112001405583,1416.3789410753536
Companilactobacillus_futsaii,938155,4.287901990811638,1.74443274979024,3417.3437568390805
Companilactobacillus_ginsenosidimutans,1007676,4.134762633996935,0.8351775423858014,1636.112805533785
Companilactobacillus_heilongjiangensis,1074467,5.155691679428276,1.2927508967491501,2532.4990067315853
Companilactobacillus_kimchiensis,993692,6.3808065339458935,1.043356836504869,2043.9360427130384
Companilactobacillus_kimchii,2801452,4.236855538540074,2.8576604762864126,5598.156873045083
Companilactobacillus_mindensis,167481,2.2460438999489574,0.2898038029821205,567.7256500419741
Companilactobacillus_nantensis,305793,2.654415518121489,0.7842251326855172,1536.2970349309282
Companilactobacillus_nodensis,460870,2.501276161306787,0.4460696450416846,873.8504346366601
Companilactobacillus_nuruki,1993540,7.350689127105669,2.006446785256738,3930.6292523179495
Companilactobacillus_pabuli,2714036,3.573251659009702,0.9169314356275462,1796.268682394363
Companilactobacillus_paralimentarius,83526,3.7774374680959677,1.1129529405925502,2180.274810620806
Companilactobacillus_tucceti,238012,4.900459418070446,0.8330642365474313,1631.972839396418
Companilactobacillus_versmoldensis,194326,5.666156202143946,1.9771502045855274,3873.2372507830482
Companilactobacillus_zhachilii,2304606,3.7774374680959677,0.34966872490172285,685.001032082475
Coprococcus_[Eubacterium] rectale,39491,17.66207248596222,41.453855819508874,81208.10355041789
Coprococcus_catus,116085,10.158244002041862,6.732101310023532,13188.1864663361
Coprococcus_comes,410072,8.88208269525268,5.086237426467415,9963.939118449665
Coprococcus_eutactus,33043,14.497192445125062,14.0298962851286,27484.56682256693
Coprococcus_sp. ART55/1,751585,9.749872383869318,5.906481484955299,11570.797229027432
Corynebacterium_accolens,38284,4.389994895354777,6.182788116763986,12112.08192074065
Corynebacterium_afermentans,38286,23.940786115364986,13.874433046498732,27180.014338091016
Corynebacterium_ammoniagenes,1697,8.218478815722307,2.6213313463777768,5135.188107554065
Corynebacterium_amycolatum,43765,21.79683511995917,41.006972572732636,80332.65926998324
Corynebacterium_anserum,2684406,3.522205206738127,0.9325655853079305,1826.895981618236
Corynebacterium_appendicis,163202,9.341500765696786,4.8961743346340985,9591.6055215482
Corynebacterium_aquilae,203263,3.4711587544665634,1.2054730224469545,2361.5216509735837
Corynebacterium_argentoratense,42817,3.0627871362940318,0.9070042029853735,1776.8212336483468
Corynebacterium_atypicum,191610,7.912200102092903,3.0813502353844244,6036.365111118087
Corynebacterium_aurimucosum,169292,31.546707503828486,69.07310447094093,135314.2116585733
Corynebacterium_auriscanis,99807,3.0627871362940318,0.6121134607168268,1199.1302695442637
Corynebacterium_belfantii,2014537,4.134762633996935,1.1873092594587427,2325.938839279677
Corynebacterium_bovis,36808,2.0929045431342552,1.384573919967566,2712.3803092164617
Corynebacterium_callunae,1721,4.185809086268499,1.6970194676515669,3324.4611371294195
Corynebacterium_camporealensis,161896,4.134762633996935,8.533659166677703,16717.43830752162
Corynebacterium_casei,160386,5.155691679428276,5.699398652932948,11165.121961095645
Corynebacterium_choanae,1862358,5.513016845329255,0.8400104746659068,1645.5805198705116
Corynebacterium_comes,2675218,2.501276161306787,2.104777992111155,4123.2600865457525
Corynebacterium_coyleae,53374,22.562531904032667,65.74217148930532,128788.91394754911
Corynebacterium_crudilactis,1652495,2.858601327207755,0.8034043632992718,1573.8691477032735
Corynebacterium_cyclohexanicum,322009,2.7565084226646275,0.8584093533662805,1681.6239232445437
Corynebacterium_cystitidis,35757,4.287901990811638,1.0271961665960454,2012.277290361653
Corynebacterium_deserti,1408191,2.6033690658499253,1.206971650723732,2364.457463767791
Corynebacterium_diphtheriae,1717,13.476263399693721,12.390926877411415,24273.825752848963
Corynebacterium_doosanense,1121358,3.573251659009702,3.8985957343726896,7637.349043636099
Corynebacterium_durum,61592,4.389994895354777,0.8674537043773144,1699.341806875159
Corynebacterium_efficiens,152794,3.573251659009702,1.819042965158189,3563.505168744892
Corynebacterium_endometrii,2488819,4.3389484430832015,5.244558576644815,10274.090251647192
Corynebacterium_epidermidicanis,1050174,3.369065849923425,1.2015366783933905,2353.810352972652
Corynebacterium_falsenii,108486,3.8284839203675314,1.9051638281469252,3732.2159393398265
Corynebacterium_flavescens,28028,3.879530372639106,5.856737303997209,11473.348378530533
Corynebacterium_frankenforstense,1230998,3.522205206738127,3.5854382383777073,7023.873508981928
Corynebacterium_freneyi,134034,5.308831036242978,3.688399569335578,7225.574756328398
Corynebacterium_genitalium,38288,0.8167432363450744,2.8914293580863206,5664.310112491102
Corynebacterium_gerontici,2079234,5.257784583971414,1.2924893213359776,2531.98658049718
Corynebacterium_glaucum,187491,12.761613067891787,4.327164350813059,8476.914963242783
Corynebacterium_glucuronolyticum,39791,20.980091883614094,26.97734603600985,52848.62088454329
Corynebacterium_glutamicum,1718,3.369065849923425,5.890031731160455,11538.572161343332
Corynebacterium_glyciniphilum,1404244,1.7355793772332873,0.49668949733438367,973.0147252780577
Corynebacterium_hadale,2026255,7.810107197549765,4.5158777649080015,8846.604541454775
Corynebacterium_halotolerans,225326,2.9606942317508933,3.7210713566231384,7289.578787624728
Corynebacterium_heidelbergense,2055947,2.3481368044920847,0.5973232429960393,1170.156233029241
Corynebacterium_hindlerae,699041,6.074527820316488,2.2540094427162987,4415.604498281229
Corynebacterium_humireducens,1223514,4.134762633996935,4.172529748367805,8173.98577705253
Corynebacterium_imitans,156978,10.66870852475753,13.673534551654514,26786.454186691193
Corynebacterium_incognita,2754725,4.0837161817253715,6.633591335111689,12995.205425483799
Corynebacterium_jeikeium,38289,27.41194486983155,51.90592484859452,101683.70677839668
Corynebacterium_kalinowskii,2675216,2.7565084226646275,1.523629128624277,2984.7894629749585
Corynebacterium_kefirresidentii,1979527,35.22205206738131,56.024355020122265,109751.71148441952
Corynebacterium_kroppenstedtii,161879,20.724859622256254,26.426249802059978,51769.02336223549
Corynebacterium_kutscheri,35755,3.1138335885655954,0.659745727244976,1292.441879672908
Corynebacterium_lactis,1231000,4.0837161817253715,1.438935603299123,2818.874846862982
Corynebacterium_liangguodongii,2079535,4.95150587034201,2.645179700756109,5181.907033781217
Corynebacterium_lipophiloflavum,161889,4.032669729453808,1.5644351463977506,3064.7284517931935
Corynebacterium_lizhenjunii,2709394,4.7983665135273075,9.963715048417127,19518.91777984915
Corynebacterium_lowii,1544413,3.93057682491067,1.529261408959951,2995.823100152544
Corynebacterium_lujinxingii,2763010,8.728943338437977,3.762419092346652,7370.579001907091
Corynebacterium_macginleyi,38290,7.708014293006638,3.905857303518219,7651.574457592192
Corynebacterium_marinum,349751,4.69627360898418,2.8527572407850528,5588.551434697918
Corynebacterium_maris,575200,3.879530372639106,2.6167764557510975,5126.2650768164
Corynebacterium_mastitidis,161890,7.095456865747829,1.8167939253508758,3559.0992997623657
Corynebacterium_matruchotii,43768,6.227667177131191,1.0983894332603883,2151.7448997571005
Corynebacterium_minutissimum,38301,11.740684022460435,12.139371701340853,23781.02916292673
Corynebacterium_mustelae,571915,4.900459418070446,1.0015004404807117,1961.9393629017143
Corynebacterium_mycetoides,38302,4.287901990811638,2.869849597037408,5622.035360596282
Corynebacterium_nuruki,1032851,3.215926493108734,1.4005255487612336,2743.629550023257
Corynebacterium_occultum,2675219,2.7565084226646275,1.3523256042926284,2649.205858809259
Corynebacterium_oculi,1544416,3.011740684022457,1.1418372097160108,2236.859093833665
Corynebacterium_otitidis,29321,3.0627871362940318,2.223510811992405,4355.857680693121
Corynebacterium_pelargi,1471400,2.654415518121489,0.6265316920112006,1227.375584649942
Corynebacterium_phocae,161895,3.369065849923425,4.622110622601256,9054.71470967586
Corynebacterium_pilosum,35756,3.726391015824404,1.5379883202880644,3012.9191194443183
Corynebacterium_pollutisoli,1610489,3.726391015824404,4.258444957972647,8342.293672668415
Corynebacterium_poyangense,2684405,4.747320061255744,0.9775714146951058,1915.0624013877123
Corynebacterium_propinquum,43769,6.278713629402755,1.8214986735508485,3568.315901486112
Corynebacterium_provencense,1737425,1.786625829504851,0.38059464167730506,745.5849030458406
Corynebacterium_pseudodiphtheriticum,37637,3.522205206738127,1.2573327938545238,2463.114943161012
Corynebacterium_pseudogenitalium,38303,27.51403777437468,22.521450119913407,44119.52078491036
Corynebacterium_pseudopelargi,2080757,2.501276161306787,1.012086090878966,1982.6766520318943
Corynebacterium_pseudotuberculosis,1719,3.164880040837159,0.5012728240785875,981.993462369953
Corynebacterium_pyruviciproducens,598660,36.54925982644206,77.81977608470682,152448.94134994067
Corynebacterium_qintianiae,2709392,3.4711587544665634,1.7636092606842955,3454.9105416805346
Corynebacterium_renale,1724,3.522205206738127,1.353797050552786,2652.088422032908
Corynebacterium_resistens,258224,6.891271056661563,2.7734237245645255,5433.1370764219055
Corynebacterium_riegelii,156976,17.66207248596222,80.99882412465362,158676.69646019646
Corynebacterium_rouxii,2719119,2.501276161306787,0.492071794744122,963.968645903735
Corynebacterium_sanguinis,2594913,4.032669729453808,3.5773653203302187,7008.058662526899
Corynebacterium_segmentosum,43990,3.9816232771822335,4.616985163657774,9044.673935605579
Corynebacterium_silvaticum,2320431,2.807554874936191,0.44497937624659595,871.7145980670815
Corynebacterium_simulans,146827,25.319040326697294,185.25211540770331,362908.8940836908
Corynebacterium_singulare,161899,12.404287901990807,10.121708181193226,19828.426326957528
Corynebacterium_sp. 13CS0277,2071994,2.7565084226646275,1.717191727006632,3363.9785932059917
Corynebacterium_sp. CCUG 27540,2823899,18.836140888208273,25.339586553216485,49640.250057751095
Corynebacterium_sp. CNCTC7651,2815361,6.738131699846861,3.679228956582085,7207.609525944305
Corynebacterium_sp. CNJ-954,1904962,1.6845329249617125,0.5352022875383993,1048.4612812877242
Corynebacterium_sp. FDAARGOS 1242,2778078,8.984175599795819,10.023715882975946,19636.45941474988
Corynebacterium_sp. HMSC04H06,1581050,8.779989790709541,13.010844642650191,25488.244654951726
Corynebacterium_sp. HMSC058E07,1715157,10.311383358856563,5.517383427267292,10808.554134016626
Corynebacterium_sp. HMSC078H07,1739379,9.647779479326191,8.185701056259823,16035.788369212993
Corynebacterium_sp. HMSC08A12,1581134,19.091373149566103,23.62439285678676,46280.18560644526
Corynebacterium_sp. HMSC29G08,1581069,7.708014293006638,10.442529195327069,20456.91469364573
Corynebacterium_sp. NML130628,1906333,12.251148545176104,5.892137396060474,11542.697158882469
Corynebacterium_sp. NML140438,1906334,14.701378254211328,14.71204440291343,28820.89498530741
Corynebacterium_sp. NML98-0116,702967,18.9382337927514,25.50800182041047,49970.17556618411
Corynebacterium_sp. sy039,2599641,3.573251659009702,0.7333040004130928,1436.542536809249
Corynebacterium_sphenisci,191493,3.8284839203675314,1.1832875642301421,2318.0603383268485
Corynebacterium_spheniscorum,185761,7.095456865747829,1.1777737932265777,2307.258860930866
Corynebacterium_stationis,1705,3.726391015824404,2.8597433196708986,5602.237163235291
Corynebacterium_striatum,43770,22.970903522205212,165.4524440418313,324121.33787794755
Corynebacterium_suranareeae,2506452,4.0837161817253715,1.4245145523236378,2790.6240080020066
Corynebacterium_terpenotabidum,89154,3.6242981112812656,1.1530154231168475,2258.757213885904
Corynebacterium_testudinoris,136857,3.6242981112812656,3.2263363034254375,6320.3928184104325
Corynebacterium_timonense,441500,5.257784583971414,2.441525572943677,4782.948597396663
Corynebacterium_tuberculostearicum,38304,56.45737621235325,113.49287164613155,222332.5355547717
Corynebacterium_tuscaniense,302449,16.232771822358348,42.55124647827894,83357.89185094845
Corynebacterium_uberis,2883169,11.638591117917308,64.98876628042656,127312.99314335562
Corynebacterium_ulcerans,65058,5.666156202143946,2.5320529669904155,4960.291762334224
Corynebacterium_urealyticum,43771,8.728943338437977,5.176048042309501,10139.878114884314
Corynebacterium_ureicelerivorans,401472,7.86115364982134,3.569064178307078,6991.796725303566
Corynebacterium_urogenitale,2487892,2.7054619703930527,0.9845141930760158,1928.6633042359151
Corynebacterium_uterequi,1072256,3.369065849923425,2.0781059575931518,4071.009570924984
Corynebacterium_variabile,1727,2.501276161306787,1.6138521446080356,3161.5363512871418
Corynebacterium_vitaeruminis,38305,5.257784583971414,6.045224761709038,11842.595308188005
Corynebacterium_xerosis,1725,5.564063297600819,2.5863213586736515,5066.6035416416835
Corynebacterium_yudongzhengii,2080740,4.95150587034201,2.5219240720797997,4940.449257204327
Corynebacterium_zhongnanshanii,2768834,2.7054619703930527,1.0603561535408519,2077.237704786529
Criibacterium_bergeronii,1871336,37.97856049004594,34.718314304657035,68013.17772282314
Cupriavidus_alkaliphilus,942866,1.225114854517606,0.12978919684946189,254.25703662809582
Cupriavidus_basilensis,68895,34.405308831036244,7.268960295846529,14239.893219563352
Cupriavidus_campinensis,151783,21.08218478815722,2.3739694154763398,4650.6060849181495
Cupriavidus_gilardii,82541,3.3180193976518613,2.3010657275406907,4507.787760252213
Cupriavidus_malaysiensis,367825,0.6636038795303723,0.20345055097465287,398.55962935934497
Cupriavidus_metallidurans,119219,37.774374680959674,9.553503648923765,18715.313648241656
Cupriavidus_nantongensis,1796606,2.6033690658499253,1.2294060147011452,2408.4063827995433
Cupriavidus_necator,106590,14.139867279224095,2.9200813351867008,5720.439335630746
Cupriavidus_neocaledonicus,1040979,3.2669729453802976,0.6501068605603055,1273.5593398376386
Cupriavidus_oxalaticus,96344,34.405308831036244,12.113230325526695,23729.818207706794
Cupriavidus_pauculus,82633,27.41194486983155,4.992778800010103,9780.853669219792
Cupriavidus_pinatubonensis,248026,7.146503318019393,1.3035616222156725,2553.6772179205022
Cupriavidus_plantarum,942865,4.134762633996935,0.5967678748014302,1169.0682667360018
Cupriavidus_sp.,1873897,1.3272077590607445,0.9764125443901941,1912.7921744603902
Cupriavidus_sp. EM10,2839983,1.225114854517606,0.5409299149457888,1059.6817033788002
Cupriavidus_sp. ISTL7,2771360,0.40837161817253165,0.07402532987019553,145.01562121571303
Cupriavidus_sp. KK10,1478019,2.1949974476773826,0.9216515296146452,1805.51534651509
Cupriavidus_sp. MP-37,2884455,2.143950995405819,0.6633081961642612,1299.4207562857875
Cupriavidus_sp. USMAA2-4,876364,72.02654415518121,21.301821703343975,41730.26871685085
Cupriavidus_sp. USMAHM13,1389192,0.7146503318019359,0.21576965269251902,422.69274962464476
Cupriavidus_sp. YR651,1855315,5.819295558958649,1.08459912454253,2124.7296849788163
Cupriavidus_taiwanensis,164546,76.97805002552323,36.710722255219714,71916.30489797542
Cutibacterium_acnes,1747,48.2899438489025,34.048081094819494,66700.19086475139
Cutibacterium_avidum,33010,22.562531904032667,15.56854550187491,30498.78063817295
Cutibacterium_granulosum,33011,9.188361408882084,2.855209084387026,5593.354596314184
Cutibacterium_modestum,2559073,4.849412965798871,1.71795348999178,3365.4708868938974
Cutibacterium_namnetense,1574624,18.37672281776417,2.023129331658643,3963.3103607192816
Delftia_acidovorans,80866,77.43746809596733,108.17260270782182,211910.12870462294
Delftia_lacustris,558537,4.185809086268499,8.634331247648607,16914.654914143623
Delftia_sp. Cs1-4,742013,1.071975497702915,0.28133351892930347,551.1323635825055
Delftia_sp. HK171,1920191,1.1740684022460424,0.2661707777614894,521.4285536347577
Delftia_sp. WY8,2708352,0.15313935681470214,0.17992041456321609,352.4640921293403
Delftia_tsuruhatensis,180282,21.18427769270036,7.211903393805249,14128.118748464483
Dermabacter_hominis,36740,7.044410413476266,3.16010636076153,6190.648360731837
Dermabacter_jinjuensis,1667168,14.5992853496682,12.578315337683373,24640.919746521726
Dermabacter_vaginalis,1630135,6.533945890760595,1.386494899061829,2716.1435072621234
Desulfomicrobium_Proteobacteria bacterium CAG:139,1262986,2.501276161306787,1.2536676127709445,2455.9348534182805
Desulfomicrobium_apsheronum,52560,1.4803471158754467,0.10000203154407142,195.90397979483592
Desulfomicrobium_baculatum,899,3.93057682491067,0.6555476895769387,1284.2179238812228
Desulfomicrobium_norvegicum,52561,1.3782542113323082,0.37057349166883075,725.9534701792394
Desulfomicrobium_orale,132132,1.8887187340479783,1.1630630109931452,2278.4404385355715
Desulfomicrobium_sp. ZS1,2952228,1.1230219499744787,0.06150213206291241,120.48267671124542
Desulfovibrio_Candidatus Desulfovibrio trichonymphae,1725232,0.8167432363450744,0.04080809028520604,79.94304886871863
Desulfovibrio_desulfuricans,876,6.227667177131191,3.7355228996743204,7317.889360461993
Desulfovibrio_fairfieldensis,44742,4.900459418070446,0.910169626324731,1783.022297970148
Desulfovibrio_ferrophilus,241368,2.0929045431342552,0.19591295507579795,383.7934789934882
Desulfovibrio_gilichinskyi,1519643,3.9816232771822335,0.6453790435606956,1264.2975463354028
Desulfovibrio_legallii,571438,3.8284839203675314,0.4389958947123413,859.9929577414766
Desulfovibrio_litoralis,466107,3.4201123021949997,0.6289496272752639,1232.112319832242
Desulfovibrio_piger,901,3.93057682491067,1.705311310150218,3340.704856584277
Desulfovibrio_sp. 86,2666132,1.3782542113323082,0.1088845202555452,213.30477518061303
Desulfovibrio_sp. A2,298701,3.93057682491067,0.5827645523907836,1141.635758133545
Desulfovibrio_sp. An276,1965618,2.9606942317508933,0.2687859762130826,526.5517274014288
Desulfovibrio_sp. DV,1844708,12.965798876978052,1.046627689170569,2050.343643085145
Desulfovibrio_sp. G11,631220,4.236855538540074,0.710681537497681,1392.225131957957
Desulfovibrio_sp. MES5,1899016,3.9816232771822335,0.6663992985617527,1305.4762258824735
Desulfovibrio_sp. S3730MH75,1869297,3.573251659009702,0.3796693539758473,743.7722644386848
Desulfovibrio_sp. TomC,1562888,1.5824400204185851,0.1899053466974191,372.02457418024403
Desulfovibrio_sp. X2,941449,36.14088820826953,3.5185002555168086,6892.742000557428
Desulfovibrio_sulfodismutans,63561,11.842776927003573,0.8174590990463324,1601.4023750317651
Desulfovibrio_vulgaris,881,2.2460438999489574,0.24433003363077924,478.6425358826965
Dialister_hominis,2582419,3.522205206738127,2.444056953237633,4787.907571392523
Dialister_invisus,218538,28.07554874936192,90.96558104229678,178201.5732618594
Dialister_massiliensis,2161821,1.5824400204185851,0.9680864760090299,1896.4814065016894
Dialister_micraerophilus,309120,44.86983154670751,467.00010200296083,914853.1998238002
Dialister_pneumosintes,39950,15.875446656457381,26.5975307850776,52104.56280796701
Dialister_sp. CAG:357,1262869,3.4711587544665634,1.5305024247048384,2998.2542499967785
Dialister_succinatiphilus,487173,18.223583460949467,10.960615806040122,21471.8463640326
Dorea_formicigenerans,39486,8.677896886166414,6.605914671299924,12940.986841076552
Dorea_longicatena,88431,12.71056661562021,13.544358270478531,26533.39785186744
Dorea_sp. 5-2,1235798,27.871362940275645,4.856341839327515,9513.573663242601
Dorea_sp. CAG:317,1262873,8.933129147524244,2.0324351173654835,3981.540394918982
Dorea_sp. D27,658665,7.095456865747829,1.9347646234471276,3790.203897332923
Eggerthia_Firmicutes bacterium CAG:791,1262993,6.533945890760595,2.2313459486205263,4371.206713347611
Eggerthia_catenaformis,31973,16.334864726901476,31.862224634005926,62418.09805801761
Empedobacter_brevis,247,5.768249106687085,1.623477486277916,3180.3923956184376
Empedobacter_falsenii,343874,4.032669729453808,13.566175625925336,26576.138051187732
Empedobacter_stercoris,1628248,3.4711587544665634,1.2430071693895892,2435.051044834205
Enhydrobacter_aerosaccus,225324,20.06125574272588,5.974055822751874,11703.17535677092
Enterobacter_asburiae,61645,14.037774374680955,18715.785341025938,36664223.483069815
Enterobacter_bugandensis,881260,4.287901990811638,59.53063022005774,116620.50460109311
Enterobacter_cancerogenus,69218,6.176620724859627,202.0743122690512,395863.5777350713
Enterobacter_chengduensis,2494701,2.297090352220521,156.15878893260387,305915.067518971
Enterobacter_chuandaensis,2497875,3.8284839203675314,217.3562389197979,425800.87204388407
Enterobacter_cloacae,550,16.283818274629912,2185.6274602519347,4281644.19463354
Enterobacter_cloacae complex sp.,2027919,4.0837161817253715,215.388692300639,421946.4482169518
Enterobacter_cloacae complex sp. AR_0002,2798729,0.10209290454313846,4.809372880593208,9421.561473082094
Enterobacter_cloacae complex sp. ECL112,2850493,0.3062787136294043,2.6389885465947316,5169.778562779079
Enterobacter_cloacae complex sp. ECL352,2876028,0.35732516590096797,1.8416283367320656,3607.7499116581166
